0,839.5538994633968,434.0455204451183
1,843.6145273079238,429.75971620623267
2,453.8489805157201,348.4083078313522
3,464.09750916895604,613.6749303318777
4,463.4528835652841,777.6560282127621
5,431.0636771646832,665.1883311719669
6,600.960307600157,604.6186505908452
7,527.8329123240779,649.099557300435
8,480.3572831917425,731.1286060619566
9,486.74384823893683,720.4385417233699
10,276.0344397715088,51.08967586346852
11,475.11532655174534,745.5161492912815
12,422.3332853404653,580.351916394719
13,394.8547783563483,701.2456251666088
14,500.0912136651275,823.4848752500098
15,465.7879613893242,681.9166654895614
16,567.9910170452332,534.06684083636
17,748.4162209216634,81.11820852897722
18,509.244374742226,640.3371869481844
19,474.1529805766485,742.8473337246038
20,467.8896346546822,366.34707182996016
21,458.3883618403963,366.98973306101203
22,633.8714378222238,94.0132315089861
23,789.805400799855,135.5663284601606
24,445.2275519849198,688.9217719143601
25,417.51406036864455,679.5727226163312
26,475.425932974014,701.7064993221429
27,-8.795669306855944,425.64126497239283
28,546.6381277229516,664.9479208654676
29,400.1231843538489,758.1032876901468
30,643.4522987756982,81.47955423156246
31,459.967312418212,582.1575991783159
32,724.9994100662599,464.050295615023
33,11.470014062801342,342.238797786024
34,593.0060987869103,586.4282660232533
35,306.91909305297526,52.09071203841542
36,301.1530002766053,-10.16434424243468
37,851.995037930973,413.28390729999734
38,351.2870474099907,747.8789627386603
39,24.038738411879873,393.55574306064904
40,347.35590346246363,670.9335016307056
41,333.9202160613082,715.0313565721905
42,436.60197664200916,357.1610024073348
43,383.72175242468643,575.9784344086983
44,414.3191695058009,307.0370072656198
45,591.9425505247717,809.3807972805099
46,750.5143617513454,470.17782695269995
47,531.7874411791718,626.0187812651543
48,457.21661589958705,706.4392947020858
49,518.3452824974116,516.8383058391953
50,21.436763162502892,360.3469191834301
51,-2.1645655570484497,310.2668779550442
52,614.1633681527901,69.54926821847671
53,841.3672964862947,414.77387872341785
54,555.3937449986096,757.5693807457732
55,51.997071331870174,355.070505049483
56,444.88356867965535,728.3817125763534
57,476.5829488973681,526.886602244616
58,352.17668693729615,45.38445978776689
59,510.606918918472,627.1963609235303
60,670.3717628641833,96.58966821999817
61,615.4582014985383,743.1176323642792
62,329.3060828331897,621.893787872058
63,277.23057524106844,20.07468137963632
64,320.85766812875846,17.919230174545127
65,680.6402775708123,92.39866118262813
66,-31.152624631448937,355.41468000409577
67,460.0566823928629,759.5202669642268
68,637.7767644866714,39.20063885059615
69,628.328109997892,62.45575907497704
70,531.7697200702863,662.4615341873103
71,-7.6801697663671735,445.3902423309958
72,446.85117123642755,599.4130184479077
73,621.2264664016357,80.81475998531351
74,496.79612623090264,720.9164918171676
75,787.8732136976905,464.72547088302053
76,477.05461105008453,558.8818897212508
77,556.7500817716258,689.1944366446581
78,934.9903050784366,455.9196787589225
79,398.127827673135,732.1945016156536
80,418.6951277709516,627.121810902837
81,642.6584826504916,788.2449631234518
82,7.625047854597305,296.82251840748785
83,391.10231000096456,763.8905694803998
84,482.50649470235885,800.3356906552038
85,728.1500313108011,468.4902604783423
86,671.6204713210873,50.45383916462208
87,531.3766796391599,665.9396453718296
88,-42.88177902966578,334.24566318783616
89,389.5810289705045,573.2095911544756
90,479.67358260524475,630.3737415238738
91,417.22030038109267,621.7131393687507
