5.839533,2.884579
7.4345493,5.61916
3.3806305,2.1661875
8.563879,0.56777364
9.173534,0.99235743
3.095487,1.6347159
3.7003052,2.226451
8.822211,1.6197205
10.487478,0.57441807
9.40543,0.94824845
8.782726,0.70576656
9.440648,2.4160163
5.69605,-0.26847333
8.250558,6.1458793
9.140943,5.629172
7.168137,2.1305158
8.108786,-0.5114422
10.626518,-0.12846053
3.8524141,1.6299521
8.832234,3.1418808
10.7287035,0.8265067
10.183961,1.2235968
8.228589,-1.0177097
9.995791,0.5817195
9.03769,3.7852025
2.9201014,0.86912006
9.287486,-0.9521832
7.979393,4.0362673
10.6110935,3.6814287
8.371511,0.14801912
7.1759143,0.7074056
9.484101,1.0685374
9.437741,1.4906408
10.16735,-0.75459796
8.493993,2.673227
8.830343,1.3526161
9.508694,3.7952805
7.5528903,3.0442388
8.159358,2.4902427
9.49797,-0.8367057
8.94499,5.6657205
7.5282173,7.6214986
8.708743,2.0713704
7.8014793,2.5840342
7.314559,5.331126
6.68453,0.8864601
4.2822084,1.3090893
8.5881605,-0.9329844
7.7439566,5.539117
8.325665,-0.13418089
5.7261763,1.8864635
5.144436,0.7244449
10.197894,1.2649956
9.922837,2.3796105
6.7625313,4.2186327
9.338734,2.6396072
7.2204475,0.25157803
8.94973,-0.9331614
7.9220147,5.955859
10.801643,2.328971
7.6050453,5.689107
8.753849,2.5678868
7.5496335,4.572563
7.4887156,2.0115395
9.263594,1.1755975
8.295245,2.4718833
5.305323,0.85473174
9.011718,2.5586557
8.321058,6.5999355
9.144361,4.8974876
7.5637116,3.1348855
10.122731,2.2356274
9.346876,2.2789638
6.1308994,3.8861666
6.711951,4.146262
6.739124,1.6385875
8.431754,-0.39354116
6.931506,5.111603
6.8549595,1.3252802
9.211694,3.384145
5.891431,2.707319
6.4377103,4.1759243
7.5758934,6.165886
10.488333,1.7303151
10.348506,1.2504045
6.2639914,1.4537559
7.431973,6.198506
9.415986,1.296568
6.5144334,0.0026944738
7.940121,0.40102485
7.481164,2.6690269
9.787187,4.5803485
6.946289,1.4905698
7.0975785,4.7345934
7.532681,7.3139853
8.560981,6.4016285
9.272785,2.6751115
7.428547,4.7672224
7.6540885,4.333331
10.410084,3.4607475
8.725817,2.8151958
5.8358583,-0.9920461
7.4420414,0.8240801
10.24152,2.7908068
6.440817,2.9371247
10.364131,3.0968597
9.263273,0.9706199
8.100316,4.6500854
7.518205,0.8561794
8.780928,1.318701
9.509669,1.8499659
6.4850817,3.1203604
8.750219,0.98643345
10.708035,2.82061
8.671774,1.8070999
10.132601,3.1914442
8.293678,3.3236446
8.611987,0.8726476
4.236595,1.4195926
7.58523,4.6996007
3.8217366,1.0436249
7.7865806,0.50640666
5.951595,2.221147
6.500188,5.639482
11.272418,0.88737917
8.682673,0.24123237
9.480468,0.029953677
5.4257064,0.21088506
8.311513,-0.62465143
6.8859825,1.8311203
9.561576,3.4201927
8.694559,2.4908254
10.554456,1.2310427
7.3887672,-0.71280974
9.388106,3.0455263
9.201675,2.1617336
6.33566,2.490415
9.800149,1.0131173
7.559777,3.5844777
8.692853,2.5349543
6.6382966,1.7063537
8.781851,2.386482
6.630142,6.033401
8.80717,5.814775
3.5100636,0.8379468
6.2616153,-0.087097354
9.895351,0.09375125
10.471168,3.5096724
6.9509993,0.08206034
8.444677,3.6932604
6.4134817,0.12465098
8.815365,2.8249593
7.2507772,7.2057343
6.6086583,2.3133771
10.32954,0.24075635
10.083497,2.2790048
9.777707,1.0738107
6.6204767,2.9453294
8.845652,6.3949795
8.242254,1.4446177
6.785876,-0.8858014
8.848573,0.82514596
5.9212713,1.3738481
8.501147,3.2322547
6.1816263,0.57447755
11.175302,1.5663667
9.697414,-0.25416118
8.762334,1.8175063
8.458225,1.1251683
9.875515,0.11825924
10.81407,2.1964154
4.3983226,2.4911335
6.862922,0.98195696
7.8995023,6.1392536
7.470205,1.7880917
7.7410326,0.01168139
8.6724825,6.6128445
10.127352,2.2607493
8.124135,0.40104842
7.8854346,2.2314541
7.144353,2.3510885
5.789703,2.131491
3.3906393,1.7846229
8.802315,2.0769427
6.321532,2.0952606
8.701653,1.7928303
7.749666,0.3537246
6.6212597,2.0436153
6.159265,3.3802142
8.869282,1.8938842
8.683895,1.0346555
8.582524,-0.40813103
6.424321,0.5014553
8.2347975,1.2536625
10.06028,1.6167474
6.655974,0.4776627
7.3047347,-0.4175071
7.6410017,-0.102126405
5.621547,1.7832699
7.1777115,6.2017584
9.93147,3.9533749
5.961464,-1.0372933
10.565277,3.5598881
9.252118,2.8671188
8.353286,6.362375
8.104485,3.1869142
7.3120985,-1.0049537
10.493276,3.016576
9.218509,4.3261886
8.242336,4.30124
7.1907086,-0.007847994
8.285289,7.0412498
9.542544,2.7941444
6.2924585,4.4414825
6.6023984,2.077913
7.345003,0.66718537
7.933392,0.36442134
8.028186,2.110455
6.0164843,0.50239325
7.1854615,0.021177072
10.281232,3.57367
7.499289,6.2217035
6.4932,3.0585532
8.094274,3.4614809
6.714619,3.258349
6.4987197,3.2823133
11.032707,2.3844445
6.3695908,1.129193
5.969683,1.5080698
10.552744,3.2804756
9.472275,2.9547248
6.8997097,5.3157353
8.428521,2.6632442
8.946459,6.631982
9.655142,0.39086398
7.182068,1.0635545
6.0046906,2.9317648
9.042264,6.0194583
8.634264,4.59573
8.035662,5.77172
9.367838,-0.15927868
8.123379,6.6781144
7.5446978,-1.2289944
7.619056,2.431886
10.967096,0.6942371
6.9253283,2.573776
8.0081215,2.2123559
7.776881,6.6991525
11.166645,1.8057326
9.840148,2.6615767
8.710866,0.55470055
5.811635,1.9324749
6.400254,3.7853298
5.920017,0.48775157
7.379494,0.17539185
9.41249,2.926193
7.018483,3.0010977
9.044783,1.2090065
5.674376,3.2286894
7.0011234,-0.63146687
6.8315063,5.1513753
7.4430413,5.264646
10.587563,-0.012946669
5.7944064,-0.7080745
10.17923,2.5271602
9.354101,0.029836638
7.5253105,-0.6732297
8.192327,1.0199146
6.780471,5.8130593
9.960028,3.6804328
6.196968,1.0101347
6.372579,-0.20177376
5.8061867,1.9544048
11.138125,1.1464938
7.7743073,3.2986066
7.6501403,6.618351
6.7535195,0.3318666
10.529322,2.69515
7.356882,-0.130301
9.416492,2.9471345
8.718701,3.566835
6.3396144,0.3613223
7.4098616,-0.42358297
8.554515,0.011996052
8.928469,-0.63336545
6.3648663,2.8701775
7.953648,2.7778068
8.30981,1.1353577
7.5145307,-0.3682398
7.9438553,0.7658811
7.2358966,2.5812247
10.264931,2.7282786
6.6879635,1.3261428
5.696217,-0.7256561
3.5139213,2.321866
9.476064,5.191046
3.9234312,2.086273
5.9682655,3.208439
8.428647,-1.1718057
5.93882,0.24551398
8.407346,4.185126
6.297462,0.0070031956
7.465736,3.4999917
10.632063,2.7113929
9.511466,0.0942601
8.586469,4.041133
6.3242183,1.3590533
6.876805,0.7706415
7.559033,2.9869628
10.429136,3.6840334
7.1265545,4.685208
8.269699,0.264125
11.314793,2.7293684
8.35724,4.006303
7.0848966,5.374021
7.6333065,6.40054
2.8298378,1.7900661
11.132914,1.7185608
6.7173696,5.447341
7.7404513,6.6044683
3.720398,1.8705254
9.879509,1.6315123
10.591065,0.53625023
9.2756405,2.4400465
6.042531,-0.9461776
8.773695,1.3446459
7.5467334,7.1205645
9.369469,2.3697734
6.942835,0.17634724
7.476735,1.3223081
9.279913,0.5171686
9.31957,1.820417
11.070673,2.257439
3.4954429,1.19508
8.82959,3.6508582
8.312626,2.4943538
9.915317,1.6897442
9.785792,2.6831474
7.8651314,2.2988837
3.5036802,2.3239145
6.8805294,5.9651375
7.1493816,2.3017786
9.300148,0.6093063
8.027163,0.09614757
9.923287,1.4525663
7.028364,2.9102309
8.409379,0.28526813
6.7873855,2.7536027
6.6040277,2.4349766
8.162674,7.2493525
7.586149,6.4800267
8.559577,1.3992169
7.342602,2.2223768
10.167036,1.0356064
6.1403823,3.0477521
5.8067327,-0.84508204
9.038452,-1.1735212
9.077988,6.4337444
7.374651,2.5762718
8.403163,2.0787456
9.573787,1.6300701
5.9475045,1.7396556
10.947778,2.5037072
11.06189,2.3471134
8.166704,-0.7403705
5.0784426,2.9292166
7.3606963,7.0208774
7.851027,2.7265298
8.788701,1.7032266
10.459471,2.1125162
9.069144,2.7571695
6.617151,0.6641591
9.474365,0.5830016
7.6656156,-1.3266778
8.4333,-0.3218932
7.0127487,2.9335477
8.555308,6.790556
7.8903475,1.1549199
8.103296,4.001136
5.5665355,0.80988765
10.458502,2.1348808
10.622239,0.9986904
7.4184294,7.008525
7.8509846,2.156706
4.3445497,1.4935808
9.932506,0.21241081
7.8457994,1.1326554
8.123294,3.3141904
8.726812,0.83570164
6.8447247,3.050431
8.38332,5.369106
7.229484,6.5035534
10.361858,3.5091689
2.9444492,1.0008241
8.298991,-0.06299048
7.3751345,6.7212358
9.175485,3.47799
9.809569,2.4608972
8.478493,2.0491674
6.891634,7.041559
8.315214,0.3166445
10.031873,0.39975068
2.682605,1.5239948
11.094944,1.981348
6.6508665,2.211424
7.8484497,1.023452
7.684826,5.298193
9.095549,1.9823048
8.10874,1.1770104
7.851355,1.7191825
7.0161533,0.057766277
8.916915,0.7752802
7.1047773,0.7317191
7.508124,3.592733
8.988308,5.253223
9.485473,1.9194661
6.4043474,0.6973289
4.156325,1.0130041
10.195216,0.9332606
3.3137531,1.3402892
8.624219,2.8562875
9.852409,0.584586
8.657422,0.3647693
8.683137,0.66184026
9.293131,0.5005736
7.876486,-0.021685371
8.152534,2.7110937
6.4044604,1.0686513
5.7909045,-1.0570711
8.648209,1.7272778
8.332622,1.6918341
6.9891534,2.2427545
6.8406057,0.4053274
8.135046,5.109313
8.291767,1.9868863
7.9048223,-0.54771304
7.6841245,2.932369
7.3465567,6.1789875
6.053924,1.7701575
8.77797,1.2831082
9.460626,3.8928447
8.824262,1.6283635
10.400408,2.306335
8.315371,0.44695398
6.136352,1.385257
6.26812,0.43444738
9.474638,4.105576
10.202178,2.8864279
4.06319,1.095548
6.224524,2.7477415
7.409865,5.921659
5.397455,-1.0590115
3.092903,1.247004
7.0465283,3.419528
10.37808,3.1695738
7.5946097,6.2003837
8.737367,-0.12244816
7.5815344,2.4247901
6.100726,2.3338604
6.7949085,3.0355837
7.3678875,1.6725743
6.907222,-0.98571646
7.8383827,1.801226
8.039348,6.8878365
4.83716,2.1899614
7.0998683,0.5817706
7.879932,1.3001524
7.329566,5.2430763
7.176984,-0.60426134
8.150393,5.495902
9.442273,1.4357086
7.052355,4.3146086
3.6899204,1.2665348
3.8177564,0.5804534
10.538176,1.4323106
3.3575368,0.8478064
7.8840966,3.0611413
7.9984035,4.5340953
7.6952333,-0.3088832
8.134676,2.867946
10.484515,0.48551568
3.4476097,0.82541376
7.790918,-0.09737893
10.817537,0.26945046
6.619777,0.6090036
6.710976,3.9087043
2.9117298,1.8014696
7.113249,7.1383586
7.3024197,1.7952003
8.583562,0.95708513
5.623667,-0.47050968
9.68524,2.6439307
9.016181,2.8810477
8.753077,6.620328
7.6391516,1.9781784
5.311972,3.2606895
10.002446,2.993828
3.628739,0.4987101
7.2699623,6.2404757
6.2612963,-1.176157
9.226973,-0.2081917
9.366044,2.844155
6.05415,2.854932
9.043683,-0.96512455
6.382348,4.919136
6.143216,-0.114658125
6.6816006,0.9686768
6.3570223,1.2434144
9.092213,1.0726222
8.315852,3.0568461
6.076768,3.631877
7.7515416,5.048783
8.5287,2.2555776
7.853358,2.5653148
8.743031,1.8004069
8.077494,6.6283226
9.179633,2.1922076
8.796544,3.5283036
9.119961,-0.59461194
7.1759014,6.2140713
8.264435,5.9369154
10.082284,2.0402322
9.039265,0.98867124
7.1012583,5.89343
11.042476,1.733402
6.9985147,3.1775367
6.9641695,6.643091
5.397288,-0.5707781
6.8189125,3.085758
7.8211274,1.7545239
