9.907732,8.908118
9.179537,3.821024
9.963998,5.4065013
11.472048,4.046227
9.205623,5.9686227
5.4627943,5.546277
6.7749424,2.9263365
9.917084,7.452806
6.1960526,5.113093
9.652492,8.256567
11.886493,6.2993917
8.216294,3.93491
10.836323,3.8771389
9.122079,5.2509885
9.725546,5.026163
9.002767,3.0943444
8.104528,7.970487
9.1983385,4.583309
8.057831,6.6280084
4.913581,5.729842
12.180962,5.6431994
7.954742,2.9594526
10.048861,3.305684
8.56173,4.1797776
10.265697,9.065442
7.7874413,4.5236444
5.5711384,5.9325023
5.970703,5.520818
11.069033,7.19566
8.909743,7.1211147
8.481628,3.5341675
11.772667,5.833152
9.193414,4.0765557
9.826472,8.460691
6.5522714,7.635263
10.120104,3.5078723
9.980499,9.073799
8.585008,8.16333
6.3196454,4.9473944
7.4805307,5.3878093
7.050027,7.7146673
6.8860593,5.118444
5.613925,7.3739905
5.8034935,5.074788
12.06193,5.2991004
8.497813,7.4541373
7.661961,6.7043138
10.557021,4.4006596
6.6509356,4.910273
7.6385007,8.678359
5.286359,6.6855683
9.674742,6.0385633
8.3061,4.194514
11.137435,8.487212
10.578976,5.6986685
8.805948,4.45242
10.157873,7.20148
8.117011,2.983938
5.170436,5.98828
10.174759,6.4163637
8.1828785,5.9924016
8.548106,5.49252
7.0644073,5.671845
6.7563205,4.1654663
8.814243,3.9897292
6.4751673,4.394947
7.4670153,7.0032635
8.816365,8.683659
10.744134,5.7453237
11.046364,3.8132136
9.536834,4.841087
8.436344,3.3363006
5.0859566,6.470187
11.61397,5.9103627
8.729795,4.5668845
6.462418,3.958472
8.66771,8.037326
10.309765,8.213884
7.3950167,4.1266026
9.840463,4.0955153
8.689427,4.908941
7.4310427,8.512161
9.02226,2.7875907
8.956734,7.625172
11.076812,7.6326556
9.6618805,3.4696698
10.71927,4.863798
9.775937,8.850913
5.739108,3.7600667
5.2941513,5.3945665
8.5044985,5.3390937
9.994635,3.0457797
10.370965,5.7201605
6.581642,4.554334
7.3388753,5.2861934
8.958811,7.3917994
5.9314384,7.581464
8.6616535,5.9636326
10.647298,6.7436714
8.350531,5.8812714
10.219372,5.6401563
6.766974,4.8146124
8.844211,5.705629
8.88249,4.6319604
6.936062,6.1314783
10.51517,7.47252
6.1564436,4.3861203
10.699753,8.465066
5.6686473,4.008128
5.65268,7.16146
11.654334,4.5295825
8.095098,7.7574363
7.0051546,7.4820657
10.036873,6.4280105
10.418197,6.819097
7.006218,5.387404
6.612217,6.151657
8.20804,3.449296
10.612949,8.276371
8.82521,8.085694
10.552619,6.690543
8.495899,8.519683
5.808843,5.068343
7.313656,8.247674
9.665204,3.914086
9.115007,8.764269
9.293669,8.811001
10.625414,3.5894644
6.7829294,7.1031585
10.375917,5.2110896
11.178704,5.453981
8.01291,7.1443825
7.697284,6.1720686
11.72431,4.180583
5.2811694,4.6318235
10.727844,4.1353564
8.558416,5.0626955
8.611043,5.0856633
7.3504868,4.234463
12.366821,6.2426085
11.466619,7.093797
11.217092,7.571146
10.376354,7.204303
11.637115,3.9791162
6.8673477,5.9016094
8.919618,3.4163125
6.4798074,4.8624372
6.6042743,6.696804
6.650107,5.402392
8.272764,8.475137
7.9893584,7.2150187
8.410722,6.6276007
8.275167,6.966409
12.085522,6.731515
7.162575,7.8733597
6.222679,6.712399
7.2795043,5.483685
10.923771,4.9581914
5.5374966,4.387126
10.86747,7.1925044
11.174547,5.043891
8.208322,5.6227064
5.981501,5.648656
6.5660295,7.4167914
10.51185,8.288323
6.0564337,7.760845
8.8170185,6.1233926
7.5286417,4.6740856
9.618026,5.865436
10.73279,8.088782
